"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets received","Likes received","User Id",Name,Username,"Verified or Non-Verified","Profile URL","Protected or Not Protected"
"""1325976183566077953""",https://twitter.com/kevin_faulconer/status/1325976183566077953,"2020-11-10 01:38:52","""Complete Communities delivers what a majority of residents say they want - more housing near transit, more mobility options, and more public amenities like parks. This is how we smartly address future population growth and build a better future for our children. 3/4""",Reply,"Twitter for iPhone",2,10,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1325976182525865984""",https://twitter.com/kevin_faulconer/status/1325976182525865984,"2020-11-10 01:38:52","""For far too long our underserved and minority neighborhoods have been neglected. Complete Communities prioritizes the City’s resources where the needs are greatest, requiring significant infrastructure investments within the Communities of Concern. 2/4""",Reply,"Twitter for iPhone",1,4,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1325976181515038720""",https://twitter.com/kevin_faulconer/status/1325976181515038720,"2020-11-10 01:38:51","""While others remain frozen in the face of a statewide housing crisis, San Diego took action today with Complete Communities - a plan that incentivizes housing near transit and connects San Diegans with safe and convenient mobility options. https://t.co/A1nfQHA4ma 1/4""",Tweet,"Twitter for iPhone",4,39,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1324798627336912898""",https://twitter.com/kevin_faulconer/status/1324798627336912898,"2020-11-06 19:39:40","""Congratulations, Mayor-elect @ToddGloria!

I served with Todd on the City Council. I know he has what it takes.

From housing to homelessness to bipartisan climate action, San Diego has become a leader. Todd shares these priorities, and I look forward to helping him get started. https://t.co/1YRFL90Umr""",Tweet,"Twitter for iPhone",63,898,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1324575779246669827""",https://twitter.com/kevin_faulconer/status/1324575779246669827,"2020-11-06 04:54:09","""Congratulations to @joe_lacava @Whitburn4SD @MarniForSD @RunWithRaul &amp;amp; @seanelo on your victories throughout our city! I look forward to seeing you all continue to move San Diego forward. We’re committed to a smooth transition to help you hit the ground running on Dec. 10.""",Tweet,"Twitter for iPhone",3,59,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1323788102020722688""",https://twitter.com/kevin_faulconer/status/1323788102020722688,"2020-11-04 00:44:12","""There's still time to vote, San Diego! 

I'm urging all Republicans to vote for @SteveVaus for County Supervisor. Steve is a solid fiscal conservative and will fight hard to protect taxpayers. Let's get him across the finish line! 

#ElectionDay2020 https://t.co/ImpaZwGNkf""",Tweet,"Twitter for iPhone",7,44,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1323773339601526786""",https://twitter.com/kevin_faulconer/status/1323773339601526786,"2020-11-03 23:45:33","""As the votes continue to roll in, I spent some time Getting Out The Vote for great Republican candidates who will work very hard for San Diego. Let’s get them across the finish line, San Diego! Vote @jleventhal @ZosaNoli @junecutter! #ElectionDay https://t.co/Xu49iCgyLw""",Tweet,"Twitter for iPhone",4,72,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1323747113105158144""",https://twitter.com/kevin_faulconer/status/1323747113105158144,"2020-11-03 22:01:20","""If you haven't already voted, GO VOTE! 

Both @sdmts and @GoNCTD are hosting a &quot;Free Ride Day&quot; to help voters get to the polls this #ElectionDay. 

https://t.co/A5Yxq1Ywk5""",Tweet,"Twitter for iPhone",3,27,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1323720403194277888""",https://twitter.com/kevin_faulconer/status/1323720403194277888,"2020-11-03 20:15:12","""Today in San Diego, there is only one local ballot measure with bipartisan support from both parties. Republicans, Democrats and Independents agree — #vote Yes on Measure E! #YesOnE. https://t.co/bmUVuERofn""",Tweet,"Twitter for iPhone",2,22,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1323450069744381953""",https://twitter.com/kevin_faulconer/status/1323450069744381953,"2020-11-03 02:20:59","""#Prop21 will only make our housing crisis worse. California voters overwhelmingly rejected a ballot measure like this two years ago, and now they’re at it again. Vote #NoOnProp21! Read my Op-Ed here: https://t.co/CBCV57yChC""",Tweet,"Twitter for iPhone",6,41,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1323407433453088768""",https://twitter.com/kevin_faulconer/status/1323407433453088768,"2020-11-02 23:31:34","""#Prop22 will help preserve the income of thousands of Californians while ensuring services that have become essential during COVID continue. It protects the ability of app-based drivers to work as independent contractors, plus new benefits and safety protections. @VoteYesOn22""",Reply,"Twitter Web App",9,41,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1323407432710713344""",https://twitter.com/kevin_faulconer/status/1323407432710713344,"2020-11-02 23:31:34","""As the state struggles with the economic crisis brought on by COVID-19, #Prop21 would only deepen our housing crisis, lower property values, remove housing options, and give new powers to unelected bureaucrats in cities across California. Vote #NoOnProp21.""",Reply,"Twitter Web App",8,33,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1323407431968280576""",https://twitter.com/kevin_faulconer/status/1323407431968280576,"2020-11-02 23:31:34","""It's hard to believe, but right now acts like child sex trafficking and domestic abuse are not classified as violent crimes in California. #Prop20 will close these dangerous loopholes and bring justice against brutal acts of violence. #YesOnProp20""",Reply,"Twitter Web App",12,51,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1323407431204958208""",https://twitter.com/kevin_faulconer/status/1323407431204958208,"2020-11-02 23:31:33","""#Prop15 will make it even harder for California to recover. This tax increase will end up being passed on to consumers and many small businesses. We don't need the biggest property tax increase in state history during a historic recession. Vote @NoOnProp15.""",Reply,"Twitter Web App",4,34,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1323407430156394496""",https://twitter.com/kevin_faulconer/status/1323407430156394496,"2020-11-02 23:31:33","""There are a lot of important initiatives on the California ballot. From public safety to taxes to jobs to housing, there is a lot at stake. Here are some I'm paying close attention to:""",Tweet,"Twitter Web App",4,34,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1323096009887510528""",https://twitter.com/kevin_faulconer/status/1323096009887510528,"2020-11-02 02:54:05","""Establishing @SanDiegoPD's Neighborhood Policing Division entirely transformed how officers handle calls related to homelessness. Many lives have been saved and changed for the better with NPD's fair yet firm approach that should be replicated statewide. https://t.co/xijAwwJXwQ""",Tweet,"Twitter for iPhone",10,39,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1322945341369446400""",https://twitter.com/kevin_faulconer/status/1322945341369446400,"2020-11-01 16:55:23","""The Governor has put families who can afford private schools over families in public schools with his decisions, and taken advantage for himself.

I’ve been working with the county, district, and teachers to help schools reopen — because districts are left on their own. https://t.co/SVdHpSq4bQ""",Tweet,"Twitter for iPhone",50,232,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1322558669179953152""",https://twitter.com/kevin_faulconer/status/1322558669179953152,"2020-10-31 15:18:53","""Bill Walton is living proof that sometimes height limits just don’t make sense. 

I’m excited to announce that NBA legend and hometown hero @BillWalton has endorsed #MeasureE to fully realize a better sports arena, more jobs and acres of parks for San Diego!

Thank you, Bill! https://t.co/vlmwJxwhBC""",Tweet,"Twitter for iPhone",8,61,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1322307165713887232""",https://twitter.com/kevin_faulconer/status/1322307165713887232,"2020-10-30 22:39:30",""".@SteveVaus will make a terrific addition to the board of supervisors. He shares the same priorities we care about: reducing homelessness, keeping communities safe, making it easier to build, and prioritizing infrastructure. Join me in supporting Steve: https://t.co/zE7KJycR8c""",Reply,"Twitter Web App",2,20,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1322307164786941953""",https://twitter.com/kevin_faulconer/status/1322307164786941953,"2020-10-30 22:39:30",""".@KristinDGaspar has worked tirelessly to help reduce homelessness in our region. Our work is paying off with back to back years of decreased homelessness, but there's still more to do. Let’s keep the progress going by sending her back to work! Join me: https://t.co/p4RNL32fas""",Reply,"Twitter Web App",3,26,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1322307163834912769""",https://twitter.com/kevin_faulconer/status/1322307163834912769,"2020-10-30 22:39:29",""".@junecutter sees what goes on in Sacramento and is rightfully frustrated with the lack of change. San Diegans can trust June to be a strong voice to create an environment where every Californian can recover &amp;amp; thrive again. Join me in supporting June: https://t.co/H22yShEfKl""",Reply,"Twitter Web App",4,15,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1322307162861834241""",https://twitter.com/kevin_faulconer/status/1322307162861834241,"2020-10-30 22:39:29","""As we recover from a pandemic that has affected all San Diegans, especially our small business community, it’s important to have a small business owner like @ZosaNoli on the council. He’ll be a strong voice for all San Diegans. Join me in supporting Noli: https://t.co/b9EhFNF6b8""",Reply,"Twitter Web App",2,12,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1322307161800597504""",https://twitter.com/kevin_faulconer/status/1322307161800597504,"2020-10-30 22:39:29",""".@jleventhal will continue our work to reduce homelessness, keep all communities safe &amp;amp; repair our roads. San Diegans can trust Joe to lead with integrity and to improve their quality of life. I’m proud to be supporting Joe and I hope you’ll join me: https://t.co/t9ZyjhquWi""",Reply,"Twitter Web App",3,13,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1322307160802385920""",https://twitter.com/kevin_faulconer/status/1322307160802385920,"2020-10-30 22:39:29","""Election day is fast approaching and with record early voting already underway, I wanted to let you know of the candidates I'm supporting that will help build on the progress made moving our region forward on the issues we care about the most.""",Tweet,"Twitter Web App",6,19,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1321894742620205057""",https://twitter.com/kevin_faulconer/status/1321894742620205057,"2020-10-29 19:20:40","""You can check out the repair for yourself by going to the website on the podium ➡️ https://t.co/spB2Sz6TOu""",Reply,"Twitter Web App",0,4,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1321894740397228035""",https://twitter.com/kevin_faulconer/status/1321894740397228035,"2020-10-29 19:20:40","""The robust repair program we now have in place fixes hundreds of miles each year and I strongly encourage the next Mayor to keep the pedal to the metal until every San Diegan can experience a freshly paved street outside their front door. https://t.co/RBkQDMOYDz""",Reply,"Twitter Web App",0,12,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1321894735598952455""",https://twitter.com/kevin_faulconer/status/1321894735598952455,"2020-10-29 19:20:39","""It wasn’t too long ago that the City paved only 24 miles in a single year - a perfect example of the decades of neighborhood neglect by past City leaders. Now the City paves an average of 25 miles a month. #getitdone https://t.co/NFRT6VJA9n""",Reply,"Twitter Web App",0,7,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1321894729739456522""",https://twitter.com/kevin_faulconer/status/1321894729739456522,"2020-10-29 19:20:37","""This has been a monumental effort by City staff and our crews and contractors in the field to deliver smooth streets to neighborhoods across the city. Now roughly half of all 1.4M San Diegans live next to a street that recently got repaved. https://t.co/ROZwHMJEFP""",Reply,"Twitter Web App",0,3,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1321894720830758912""",https://twitter.com/kevin_faulconer/status/1321894720830758912,"2020-10-29 19:20:35","""We made streets the top infrastructure priority by revamping our repair program and tripling funding. We have now paved over 1,700 miles - a record for any 6-year period in City history - and will have fixed half of the entire street network by year’s end. https://t.co/CKYpczCGY2 https://t.co/iAuac9rDV7""",Tweet,"Twitter Web App",3,25,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1321648791938756608""",https://twitter.com/kevin_faulconer/status/1321648791938756608,"2020-10-29 03:03:21","""Prop 15 will make services, food and energy more expensive, and drive countless community shops out of business.

It's the largest property tax increase in state history, during the worst recession in decades.

Read my piece in @ocregister on why California should vote #NoOn15. https://t.co/n2xfBoMfyS""",Tweet,"Twitter for iPhone",25,114,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1321605304207908866""",https://twitter.com/kevin_faulconer/status/1321605304207908866,"2020-10-29 00:10:33","""Today we remember and honor the life of @SanDiegoPD Officer Christopher Wilson who was tragically killed in the line of duty 10 years ago. We are forever grateful for the courageous service of Officer Wilson and all of our first responders. https://t.co/PbvreCh8Mh""",Tweet,"Twitter for iPhone",11,146,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1321517450215575553""",https://twitter.com/kevin_faulconer/status/1321517450215575553,"2020-10-28 18:21:27","""We’re building on lessons learned over the past few years - continuing to take action to reduce homelessness!

✅ $1.5M for homeless outreach

✅ SDHC Homelessness Response Center using housing strategies from the Convention Center

✅ Update on progress toward SD's homeless plan""",Tweet,"Twitter for iPhone",3,18,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1321469295826628608""",https://twitter.com/kevin_faulconer/status/1321469295826628608,"2020-10-28 15:10:06","""Cities from all over have visited SD to see how we’re making real gains in reducing homelessness.

Mayor @karenkgoh came last year to tour our bridge shelters. 

Now Bakersfield opened a new shelter of its own with mental, medical and job training services.

Great work Mayor Goh! https://t.co/rx8rwnIbxC""",Tweet,"Twitter for iPhone",4,31,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1321209278879789058""",https://twitter.com/kevin_faulconer/status/1321209278879789058,"2020-10-27 21:56:53","""This SD biotech just got FDA sign-off on a simpler COVID test that can be conducted without a medical professional. Makes testing way easier.
Working with County health and our schools to provide access to these tests for students and teachers—and safely resume in-person learning https://t.co/SqucQdd47S""",Tweet,"Twitter for iPhone",4,71,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1321153370678153216""",https://twitter.com/kevin_faulconer/status/1321153370678153216,"2020-10-27 18:14:44","""San Diego takes a balanced and compassionate approach when responding to homelessness. Our Lincoln Park community and service providers showed up big this morning in support of the work that @SanDiegoPD's Neighborhood Policing teams do every day! https://t.co/CB40v5aXuA https://t.co/0vsPJDtxjX""",Tweet,"Twitter for iPhone",4,10,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1321147094292287491""",https://twitter.com/kevin_faulconer/status/1321147094292287491,"2020-10-27 17:49:47","""Panel is just about to start. I’m with newly inaugurated Tijuana Mayor Karla Ruiz MacFarland. Tune in👇🏽

https://t.co/79TViqi20p https://t.co/NycCmfyHUs https://t.co/LWJL4VaKq1""",Tweet,"Twitter for iPhone",1,12,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1321140991139590145""",https://twitter.com/kevin_faulconer/status/1321140991139590145,"2020-10-27 17:25:32","""Our 9th annual Border Mayors Summit is happening virtually this year. Proud to have over 20 mayors from along the U.S. - Mexico border and 200+ business, civic and community leaders online with us for a great discussion. Welcome y Bienvenidos! #USMXBorderMayors2020 #binational https://t.co/Sb7kNunJEc""",Tweet,"Twitter for iPhone",5,39,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1320926839561306112""",https://twitter.com/kevin_faulconer/status/1320926839561306112,"2020-10-27 03:14:34","""San Diego sends our thoughts &amp;amp; prayers to those fighting both the #SilveradoFire and #BlueRidgeFire, especially the two critically injured #OCFA firefighters. With the Santa Ana winds and dry conditions this week, please follow fire safety measures and stay safe! https://t.co/TEZGMJAwPA""",Tweet,"Twitter for iPhone",10,104,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1320857643993329664""",https://twitter.com/kevin_faulconer/status/1320857643993329664,"2020-10-26 22:39:37","""Connecting with folks who've lived on our streets for years and may suffer from mental illness or drug addiction is difficult, but a new program with @PATHpartners coming to Council tomorrow will help the most chronic homeless get off the streets for good. https://t.co/UyHD4tSTXv""",Tweet,"Twitter for iPhone",4,24,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1319817563044376576""",https://twitter.com/kevin_faulconer/status/1319817563044376576,"2020-10-24 01:46:42","""@Schwarzenegger Glad to see you are on the road to recovery. San Diego sends its best!""",Reply,"Twitter for iPhone",1,96,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1319736104933838849""",https://twitter.com/kevin_faulconer/status/1319736104933838849,"2020-10-23 20:23:01","""Our kids are falling further and further behind in California with each passing day. Our economy won't recover without quality education. 

I'm working with local schools and teachers to safely resume in-person learning ASAP. Listen here on @AandGShow  👇🏽

https://t.co/ZX5UBy6NvG""",Tweet,"Sprout Social",4,51,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1319454807652929536""",https://twitter.com/kevin_faulconer/status/1319454807652929536,"2020-10-23 01:45:15","""We’re so proud of Operation Shelter to Home for winning the Grand Golden Watchdog at the virtual #Goldens Awards event tonight. This has been a truly regional collaboration to protect homeless San Diegans and house hundreds of them during a pandemic! https://t.co/0AFYA8l85a""",Tweet,"Twitter for iPhone",3,17,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1319444731496071168""",https://twitter.com/kevin_faulconer/status/1319444731496071168,"2020-10-23 01:05:12","""San Diego is missing out on much-needed tourism dollars because CA is the ONLY state that has yet to issue hotel guidelines for biz meetings. Our hotels have proven they can open for leisure, so let’s open them for business. We can do it safely and responsibly! https://t.co/XQcjeUlUTZ""",Tweet,"Twitter for iPhone",39,337,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1319071121849806850""",https://twitter.com/sdwelcomes/status/1319071121849806850,"2020-10-22 00:20:37","""We’re collaborating with the San Diego County Registrar of Voters (@SDVOTE) to bring information about #Election2020 to immigrant communities throughout the City of San Diego. Visit our website for helpful tools and resources in multiple languages ➡️ https://t.co/F1jSlyS8FU""",Retweet,"Twitter for iPhone",4,7,"""864361671552151552""","""Welcoming San Diego""",sdwelcomes,Non-Verified,https://twitter.com/sdwelcomes,"Not Protected"
"""1318974408535404546""",https://twitter.com/kevin_faulconer/status/1318974408535404546,"2020-10-21 17:56:19","""Learn more about Gus and his career journey: https://t.co/uLMMEIx1mc""",Reply,"Twitter Web App",0,4,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1318974407411335168""",https://twitter.com/kevin_faulconer/status/1318974407411335168,"2020-10-21 17:56:18","""Since joining my team, @gusportela has shown his true passion and talent - leading on issues such as public safety, COVID-19 response and housing. Congrats, Gus, on being named to @MavPAC's Future 40. You're going far and I'm proud to have you on Team Faulconer. https://t.co/q6KQM2KVYL""",Tweet,"Twitter Web App",1,16,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1318639535949901824""",https://twitter.com/kevin_faulconer/status/1318639535949901824,"2020-10-20 19:45:39","""Clean SD began as a response to trash and debris being dumped in neighborhoods, canyons and the river. Crews have cleared 7,000+ tons of trash in just 3 years. It's taken a lot of hard work. Now it's up to the next Mayor and Council to keep it going! https://t.co/E2IPTofSDQ https://t.co/jtjH2qvByh""",Tweet,"Twitter Web App",7,45,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1318323042913746944""",https://twitter.com/kevin_faulconer/status/1318323042913746944,"2020-10-19 22:48:01","""San Diego is making it easier to build with the latest code updates. The changes made will speed up development and cut burdensome regulations to help increase our affordable housing stock. The momentum continues on housing! https://t.co/0iwk6XOqD2""",Tweet,"Sprout Social",6,37,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1318319742873006080""",https://twitter.com/kevin_faulconer/status/1318319742873006080,"2020-10-19 22:34:54","""California has failed our kids during this pandemic.

The Governor holds one of the most important keys to reopening classrooms—thousands of COVID tests that could be used by students and teachers.

Joining our school district and teachers union to call for tests to be released. https://t.co/jPpOeizDlV""",Tweet,"Twitter for iPhone",27,153,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1317555723287494656""",https://twitter.com/kevin_faulconer/status/1317555723287494656,"2020-10-17 19:58:58","""Our historic investments in road repair are paying off with real results! Now we’re taking advantage of reduced traffic to fix our busiest ones.
🚙 1,700+ miles repaired 
🚕 4 busiest streets during pandemic
🚗 Projects done faster, cheaper 
👥 Less impact
https://t.co/U5PTpI7CUt""",Tweet,"Twitter for iPhone",7,56,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1317238239388856321""",https://twitter.com/kevin_faulconer/status/1317238239388856321,"2020-10-16 22:57:24","""AB5 threatens to destroy the gig economy in CA at the worst possible time. @VoteYesOn22 protects the ability of drivers to work as independent contractors, adding new benefits, and requiring new public safety protections for consumers and workers. I wrote about it 👇🏽 https://t.co/9A5vjroTiH""",Tweet,"Twitter for iPhone",47,177,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1316884603412475905""",https://twitter.com/kevin_faulconer/status/1316884603412475905,"2020-10-15 23:32:10","""Distance learning is a stopgap.

Public school children are falling behind.

Parents are balancing their work and worrying about their kids’ future.

The key to resuming classroom education — is TESTING.

I've joined my fellow CA mayors to get COVID tests into our schools. https://t.co/uUHL3AeX8v""",Tweet,"Twitter for iPhone",18,133,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1316816644396601345""",https://twitter.com/kevin_faulconer/status/1316816644396601345,"2020-10-15 19:02:07","""It takes less than 10 minutes. Fill out your census NOW 👉🏽 https://t.co/cu2v04TtXo https://t.co/VkwHgYZDlf""",Tweet,"Twitter for iPhone",8,12,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1316566913120493568""",https://twitter.com/kevin_faulconer/status/1316566913120493568,"2020-10-15 02:29:47","""Businesses along San Diego’s border have been devastated by this pandemic. With restrictions loosening here in California, I’m urging for a full reopening of our ports of entry so that we can get people back to work and help our south county businesses bounce back.""",Tweet,"Twitter for iPhone",57,376,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1316495554088636416""",https://twitter.com/kevin_faulconer/status/1316495554088636416,"2020-10-14 21:46:14","""I joined KUSI yesterday to talk about hotel acquisitions and how it will continue the progress SD is making to house our homeless. We also talked about where I stand on a few measures on the November ballot.

✅ Measure E 
❌ Prop 15
✅ Prop 22

Rewatch 👇🏽
https://t.co/Ti173HBFtO""",Tweet,"Twitter for iPhone",1,7,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1316453222140317696""",https://twitter.com/kevin_faulconer/status/1316453222140317696,"2020-10-14 18:58:01","""Technology is not a luxury; it's a lifeline. The City's new San Diego Access4All program will help bridge the digital divide and promote digital literacy for our neighbors who need it the most.

https://t.co/4zF0N7HpJZ""",Tweet,"Sprout Social",3,23,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1316131273870516224""",https://twitter.com/kevin_faulconer/status/1316131273870516224,"2020-10-13 21:38:42","""Wishing a happy 245th birthday to @USNavy, and thanking all of the sailors stationed here in San Diego and around the globe for everything they do to keep us safe. @NavyRegSW https://t.co/BaAqx2EccI""",Tweet,"Twitter Web App",3,22,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1316122045734883328""",https://twitter.com/kevin_faulconer/status/1316122045734883328,"2020-10-13 21:02:02","""We put the goal of &quot;Home&quot; in reach for hundreds served by Operation Shelter to Home today with the purchase of over 332 units of housing! We also chose to extend operations at the Convention Center to align with the opening of the units. Read all about it: https://t.co/q8dOGcrhwJ https://t.co/MIcqfVYyE9""",Tweet,"Sprout Social",6,43,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1316117393362411522""",https://twitter.com/kevin_faulconer/status/1316117393362411522,"2020-10-13 20:43:33","""Rita has been a great addition to Team Faulconer and the @CityofSanDiego in her role as the first-ever Immigrant Affairs Manager. Great to see her story and work highlighted by @sdut! https://t.co/yGUXWDuLc9""",Tweet,"Twitter Web App",5,22,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1315735695542022145""",https://twitter.com/kevin_faulconer/status/1315735695542022145,"2020-10-12 19:26:49","""400 San Diegans in an apartment
400 San Diegans no longer homeless
400 San Diegans with support to stay stabilized

That's 400 reasons for Council to vote YES tomorrow on the purchase of two hotels to transform into permanent housing units. 

LEARN MORE: https://t.co/GrG2HVqLWC https://t.co/TiuVviYqpa""",Tweet,"Twitter for iPhone",14,152,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1315105413340127232""",https://twitter.com/kevin_faulconer/status/1315105413340127232,"2020-10-11 01:42:18","""It takes the work of countless people, non-profits and organizations to keep everything running smoothly at Operation Shelter to Home at the convention center. Shoutout to @DartContainer for donating a large number of food containers to help keep everyone fed and happy! https://t.co/c5wZZfGHUS""",Tweet,"Twitter for iPhone",6,23,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
"""1315084225012355078""",https://twitter.com/kevin_faulconer/status/1315084225012355078,"2020-10-11 00:18:06","""I love California, and it hurts to see it get harder and harder to live here.

Homelessness is skyrocketing most places, taxes keep going up, and good luck if you’re out of work—it can take months to get an unemployment check.

It’s not even a partisan issue. Check out this clip. https://t.co/HvyajYP0fI""",Tweet,"Twitter for iPhone",73,363,"""48534208""","""Kevin Faulconer""",kevin_faulconer,Verified,https://twitter.com/kevin_faulconer,"Not Protected"
